0.000000e+00, 6.897300e+00, -9.800000e-05, -9.800000e+00
1.000000e-05, 6.897300e+00, -1.960001e-04, -9.800000e+00
2.000000e-05, 6.897299e+00, -2.940001e-04, -9.800000e+00
3.000000e-05, 6.897299e+00, -3.920001e-04, -9.800000e+00
4.000000e-05, 6.897298e+00, -4.900000e-04, -9.800000e+00
5.000000e-05, 6.897298e+00, -5.879998e-04, -9.800000e+00
6.000000e-05, 6.897297e+00, -6.859997e-04, -9.800000e+00
7.000000e-05, 6.897296e+00, -7.839995e-04, -9.800000e+00
8.000000e-05, 6.897296e+00, -8.819999e-04, -9.800000e+00
9.000000e-05, 6.897295e+00, -9.800002e-04, -9.800000e+00
1.000000e-04, 6.897294e+00, -1.078000e-03, -9.800000e+00
1.100000e-04, 6.897293e+00, -1.176001e-03, -9.800000e+00
1.200000e-04, 6.897292e+00, -1.274001e-03, -9.800000e+00
1.300000e-04, 6.897290e+00, -1.372001e-03, -9.800000e+00
1.400000e-04, 6.897289e+00, -1.470002e-03, -9.800000e+00
1.500000e-04, 6.897287e+00, -1.568002e-03, -9.800000e+00
1.600000e-04, 6.897285e+00, -1.666001e-03, -9.800000e+00
1.700000e-04, 6.897284e+00, -1.764000e-03, -9.800000e+00
1.800000e-04, 6.897282e+00, -1.862000e-03, -9.800000e+00
1.900000e-04, 6.897280e+00, -1.959999e-03, -9.800000e+00
2.000000e-04, 6.897278e+00, -2.057999e-03, -9.800000e+00
2.100000e-04, 6.897276e+00, -2.155998e-03, -9.800000e+00
2.200000e-04, 6.897274e+00, -2.253997e-03, -9.800000e+00
2.300000e-04, 6.897272e+00, -2.351997e-03, -9.800000e+00
2.400000e-04, 6.897269e+00, -2.449996e-03, -9.800000e+00
2.500000e-04, 6.897266e+00, -2.547995e-03, -9.800000e+00
2.600000e-04, 6.897264e+00, -2.645995e-03, -9.800000e+00
2.700000e-04, 6.897261e+00, -2.743994e-03, -9.800000e+00
2.800000e-04, 6.897258e+00, -2.841994e-03, -9.800000e+00
2.900000e-04, 6.897255e+00, -2.939993e-03, -9.800000e+00
3.000000e-04, 6.897253e+00, -3.037992e-03, -9.800000e+00
3.100000e-04, 6.897250e+00, -3.135992e-03, -9.800000e+00
3.200000e-04, 6.897246e+00, -3.233991e-03, -9.800000e+00
3.300000e-04, 6.897243e+00, -3.331990e-03, -9.800000e+00
3.400000e-04, 6.897240e+00, -3.429990e-03, -9.800000e+00
3.500000e-04, 6.897236e+00, -3.527989e-03, -9.800000e+00
3.600000e-04, 6.897233e+00, -3.625989e-03, -9.800000e+00
